0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,1,1,0,10,1,1,1
1,1,0.06692,0.05057,0,0,1,0.99952444,0.008872431,10,1,1.1,0.9
2,1,0.008107,0.005646,0,0,1,0.99952377,0.008882755,10,1,1.1,0.9
3,1,0.0171575,0.0109225,0,0,1,0.999054995,0.018080786,10,1,1.1,0.9
4,1,0.036508,0.031801,0,0,1,0.999034556,0.016944545,10,1,1.1,0.9
5,1,0.0721,0.034302,0,0,1,0.999018652,0.015979844,10,1,1.1,0.9
6,1,0.052235,0.0308625,0,0,1,0.999013785,0.015928596,10,1,1.1,0.9
7,1,0.0142735,0.0057515,0,0,1,0.999010816,0.015899942,10,1,1.1,0.9
8,1,0.04378,0.0255365,0,0,1,0.999005754,0.015644828,10,1,1.1,0.9
9,1,0.0991,0.053385,0,0,1,0.998988924,0.006416381,10,1,1.1,0.9
10,1,0.0734,0.0379975,0,0,1,0.998675015,0.006371421,10,1,1.1,0.9
11,1,0.01302,0.0093435,0,0,1,0.998542179,0.003414634,10,1,1.1,0.9
12,1,0.02605,0.01161,0,0,1,0.998468621,0.002772107,10,1,1.1,0.9
13,1,0.07095,0.05875,0,0,1,0.998403833,0.003263253,10,1,1.1,0.9
14,1,0.010935,0.014395,0,0,1,0.998387034,0.003730309,10,1,1.1,0.9
15,1,0.016685,0.013225,0,0,1,0.998367171,0.003524798,10,1,1.1,0.9
16,1,0.016215,0.012615,0,0,1,0.99835775,0.00343372,10,1,1.1,0.9
17,1,0.010117,0.005953,0,0,1,0.998080612,-0.004385645,10,1,1.1,0.9
18,1,0.07847,0.0392615,0,0,1,0.997732809,-0.012588023,10,1,1.1,0.9
19,1,0.273145,0.1757,0,0,1,0.997355911,-0.018254829,10,1,1.1,0.9
20,1,0.090155,0.0821,0,0,1,0.997167455,-0.021990835,10,1,1.1,0.9
21,1,0.0465835,0.027297,0,0,1,0.99707479,-0.021637403,10,1,1.1,0.9
22,1,0.04259,0.019825,0,0,1,0.996236976,-0.011983915,10,1,1.1,0.9
23,1,0.08405,0.047589,0,0,1,0.99609848,-0.009608857,10,1,1.1,0.9
24,1,0.062555,0.07511,0,0,1,0.996055332,-0.009080896,10,1,1.1,0.9
25,1,0.008015,0.01231,0,0,1,0.996041191,-0.008900211,10,1,1.1,0.9
26,1,0.013015,0.01231,0,0,1,0.996033227,-0.00884856,10,1,1.1,0.9
