1,3,0.0,0.0
2,1,0.0,0.0
3,1,0.0,0.0
4,1,0.0,0.0
5,1,0.0,0.0
6,1,-0.015666667,-0.000156667
7,1,-0.224666667,-0.002246667
8,1,-0.205333333,-0.002053333
9,1,0.004427333,4.43e-05
10,1,3.33e-05,3.33e-07
11,1,-0.001271,-1.27e-05
12,1,0.000933333,9.33e-06
13,1,0.002866667,2.87e-05
14,1,0.002033333,2.03e-05
15,1,0.000966667,9.67e-06
16,1,0.000633333,6.33e-06
17,1,0.002332333,2.33e-05
18,1,-0.000740333,-7.4e-06
19,1,0.000566667,5.67e-06
20,1,0.002306667,2.31e-05
21,1,0.0006,6e-06
22,1,0.007484333,7.48e-05
23,1,0.034165333,0.000341653
24,1,0.015535333,0.000155353
25,1,0.017548667,0.000175487
26,1,0.007739333,7.74e-05
27,1,0.001166667,1.17e-05
28,1,0.002838,2.84e-05
29,1,0.008333333,8.33e-05
30,1,0.090333333,0.000903333
31,1,0.0,0.0
32,1,0.019124333,0.000191243
33,1,-0.018339,-0.00018339
34,1,0.107100667,0.001071007
35,1,0.081759667,0.000817597
36,1,0.074532333,0.000745323
37,1,0.0,0.0
38,1,0.019531,0.00019531
39,1,0.009567,9.57e-05
40,1,0.016669667,0.000166697
41,1,0.000260333,2.6e-06
42,1,-0.093666667,-0.000936667
43,1,-0.121,-0.00121
44,1,0.026635667,0.000266357
45,1,0.001526,1.53e-05
46,1,0.015,0.00015
47,1,-0.195666667,-0.001956667
48,1,0.002748,2.75e-05
49,1,-0.0121,-0.000121
50,1,0.0044,4.4e-05
51,1,0.001533333,1.53e-05
52,1,-0.181333333,-0.001813333
53,1,0.006189333,6.19e-05
54,1,0.0021,2.1e-05
55,1,0.0006,6e-06
56,1,0.008821,8.82e-05
57,1,0.023519333,0.000235193
58,1,0.000946667,9.47e-06
59,1,-0.010598,-0.00010598
60,1,0.031601,0.00031601
61,1,0.056173333,0.000561733
62,1,0.016211667,0.000162117
63,1,0.022671,0.00022671
64,1,0.006514333,6.51e-05
65,1,0.006666667,6.67e-05
66,1,0.036542333,0.000365423
67,1,0.036350333,0.000363503
68,1,0.044479333,0.000444793
69,1,0.037717667,0.000377177
70,1,0.015331333,0.000153313
71,1,-0.017377333,-0.000173773
72,1,0.524666667,0.005246667
73,1,0.038666667,0.000386667
74,1,0.009,9e-05
75,1,0.028793333,0.000287933
76,1,0.005333333,5.33e-05
77,1,0.001703,1.7e-05
78,1,0.007500333,7.5e-05
79,1,0.002896333,2.9e-05
80,1,0.0018,1.8e-05
81,1,0.0,0.0
82,1,0.00476,4.76e-05
83,1,-0.004191333,-4.19e-05
84,1,0.00571,5.71e-05
85,1,0.003115667,3.12e-05
86,1,-0.001128,-1.13e-05
87,1,0.001928333,1.93e-05
88,1,0.000581333,5.81e-06
89,1,0.003095,3.1e-05
90,1,0.004434333,4.43e-05
91,1,0.004522333,4.52e-05
92,1,0.001226333,1.23e-05
93,1,-0.007985667,-7.99e-05
94,1,0.001045,1.05e-05
95,1,0.002198667,2.2e-05
96,1,0.001960667,1.96e-05
97,1,-0.004037333,-4.04e-05
98,1,0.000889667,8.9e-06
99,1,0.002322333,2.32e-05
100,1,0.001514667,1.51e-05
101,1,-0.001014667,-1.01e-05
102,1,-0.000569333,-5.69e-06
103,1,0.001540667,1.54e-05
104,1,0.001713667,1.71e-05
105,1,0.010341333,0.000103413
106,1,0.001034,1.03e-05
107,1,0.010526,0.00010526
108,1,0.016171,0.00016171
109,1,0.0017,1.7e-05
110,1,-0.006899667,-6.9e-05
111,1,0.002333333,2.33e-05
112,1,0.001,1e-05
113,1,0.002286667,2.29e-05
114,1,-0.148,-0.00148
115,1,0.001366667,1.37e-05
116,1,0.000533333,5.33e-06
117,1,0.000866667,8.67e-06
118,1,0.0019,1.9e-05
119,1,0.002525,2.53e-05
120,1,-0.002066667,-2.07e-05
121,1,0.0037,3.7e-05
122,1,-0.002489333,-2.49e-05
123,1,-0.163,-0.00163
124,1,-0.000433333,-4.33e-06
125,1,-0.009256667,-9.26e-05
126,1,-0.001566667,-1.57e-05
127,1,-0.001365,-1.37e-05
128,1,0.005666667,5.67e-05
129,1,0.001833333,1.83e-05
130,1,0.000166667,1.67e-06
131,1,0.000252667,2.53e-06
132,1,0.003044667,3.04e-05
133,1,0.004182667,4.18e-05
134,1,0.001166667,1.17e-05
135,1,0.006259667,6.26e-05
136,1,0.0051,5.1e-05
137,1,0.001066667,1.07e-05
138,1,0.000204,2.04e-06
139,1,-0.004076,-4.08e-05
140,1,-0.001299667,-1.3e-05
141,1,-0.003872,-3.87e-05
142,1,0.004060333,4.06e-05
143,1,-0.008910333,-8.91e-05
144,1,-0.000287,-2.87e-06
145,1,0.006719333,6.72e-05
146,1,-0.004702667,-4.7e-05
147,1,-0.002158333,-2.16e-05
148,1,0.007329333,7.33e-05
149,1,-0.007299333,-7.3e-05
150,1,-0.005500333,-5.5e-05
151,1,0.004257,4.26e-05
152,1,0.008662333,8.66e-05
153,1,0.0,0.0
154,1,0.003066667,3.07e-05
155,1,0.0,0.0
156,1,0.0,0.0
157,1,0.002,2e-05
158,1,0.0,0.0
159,1,-0.005287,-5.29e-05
160,1,0.0,0.0
161,1,0.000333333,3.33e-06
162,1,0.000366667,3.67e-06
163,1,-0.005319333,-5.32e-05
164,1,0.000533333,5.33e-06
165,1,0.001733333,1.73e-05
166,1,0.000643333,6.43e-06
167,1,0.051674667,0.000516747
168,1,0.0,0.0
169,1,-0.136333333,-0.001363333
170,1,0.058563333,0.000585633
171,1,0.023666667,0.000236667
172,1,0.0,0.0
173,1,-0.367666667,-0.003676667
174,1,-0.287666667,-0.002876667
175,1,-0.377666667,-0.003776667
176,1,-0.350666667,-0.003506667
177,1,-0.354666667,-0.003546667
178,1,0.000833333,8.33e-06
179,1,0.0,0.0
180,1,0.027366,0.00027366
181,1,0.006906667,6.91e-05
182,1,0.002566667,2.57e-05
183,1,0.007034333,7.03e-05
184,1,0.000333333,3.33e-06
185,1,0.001987333,1.99e-05
186,1,0.000385667,3.86e-06
187,1,-0.008466,-8.47e-05
188,1,0.001133667,1.13e-05
189,1,0.0014,1.4e-05
190,1,0.0012,1.2e-05
191,1,0.000466667,4.67e-06
192,1,0.0025,2.5e-05
193,1,0.002533333,2.53e-05
194,1,0.000580667,5.81e-06
195,1,-0.099666667,-0.000996667
196,1,0.006733333,6.73e-05
197,1,0.00021,2.1e-06
198,1,0.0024,2.4e-05
199,1,0.001133333,1.13e-05
200,1,0.000815,8.15e-06
201,1,0.00441,4.41e-05
202,1,0.0,0.0
203,1,-0.008468,-8.47e-05
204,1,0.0,0.0
205,1,-0.005733333,-5.73e-05
206,1,0.0,0.0
207,1,0.0,0.0
208,1,0.000141667,1.42e-06
209,1,6.67e-05,6.67e-07
210,1,0.0017,1.7e-05
211,1,0.007666667,7.67e-05
212,1,0.002333333,2.33e-05
213,1,0.038012333,0.000380123
214,1,0.038462333,0.000384623
215,1,0.047832333,0.000478323
216,1,0.024786667,0.000247867
217,1,0.002666667,2.67e-05
218,1,0.035012333,0.000350123
219,1,0.0024,2.4e-05
220,1,0.026453667,0.000264537
221,1,0.01972,0.0001972
222,1,0.0,0.0
223,1,0.006333333,6.33e-05
224,1,0.00984,9.84e-05
225,1,0.019388,0.00019388
226,1,0.03,0.0003
227,1,-0.047333333,-0.000473333
228,1,0.009,9e-05
229,1,0.009473667,9.47e-05
230,1,0.024058,0.00024058
231,1,-0.011707667,-0.000117077
232,1,-0.008794,-8.79e-05
233,1,0.005413333,5.41e-05
234,1,0.0,0.0
235,1,0.005128,5.13e-05
236,1,0.01349,0.0001349
237,1,0.065666667,0.000656667
238,1,0.051868333,0.000518683
239,1,0.087083667,0.000870837
240,1,0.063460667,0.000634607
241,1,0.030737667,0.000307377
242,1,0.008728,8.73e-05
243,1,0.061666,0.00061666
244,1,0.0,0.0
245,1,0.062907,0.00062907
246,1,-0.005248667,-5.25e-05
247,1,0.025096667,0.000250967
248,1,0.001117,1.12e-05
249,1,0.01807,0.0001807
250,1,0.027175,0.00027175
251,1,0.027233667,0.000272337
252,1,0.046502,0.00046502
253,1,0.034707,0.00034707
254,1,0.021788667,0.000217887
255,1,0.023899333,0.000238993
256,1,0.030402667,0.000304027
257,1,0.048883333,0.000488833
258,1,0.008164333,8.16e-05
259,1,0.091696,0.00091696
260,1,0.021626,0.00021626
261,1,0.004358667,4.36e-05
262,1,0.010887333,0.000108873
263,1,0.038953333,0.000389533
264,1,0.012540333,0.000125403
265,1,0.0,0.0
266,1,0.0,0.0
267,1,0.0,0.0
268,1,0.0007,7e-06
269,1,0.003253333,3.25e-05
270,1,-0.00662,-6.62e-05
271,1,-0.002533333,-2.53e-05
272,1,-0.004033333,-4.03e-05
273,1,0.0,0.0
274,1,0.0117,0.000117
275,1,0.0,0.0
276,1,0.0,0.0
277,1,0.0,0.0
278,1,0.0,0.0
279,1,0.0017,1.7e-05
280,1,0.0,0.0
281,1,0.0,0.0
282,1,0.0,0.0
283,1,0.001966667,1.97e-05
284,1,0.000166667,1.67e-06
285,1,0.0026,2.6e-05
286,1,0.0,0.0
287,1,0.0025,2.5e-05
288,1,0.002622667,2.62e-05
289,1,0.008337,8.34e-05
290,1,0.000228667,2.29e-06
291,1,0.001233333,1.23e-05
292,1,0.005466667,5.47e-05
293,1,0.001129,1.13e-05
294,1,0.0,0.0
295,1,0.002690333,2.69e-05
296,1,0.0,0.0
297,1,0.000670667,6.71e-06
298,1,0.0,0.0
299,1,-0.002356667,-2.36e-05
300,1,0.002951667,2.95e-05
301,1,0.006668333,6.67e-05
302,1,0.000742,7.42e-06
303,1,0.0,0.0
304,1,0.000879,8.79e-06
305,1,0.00148,1.48e-05
306,1,0.004925667,4.93e-05
307,1,0.001966667,1.97e-05
308,1,0.001267667,1.27e-05
309,1,0.004301667,4.3e-05
310,1,0.000666667,6.67e-06
311,1,0.000664333,6.64e-06
312,1,0.000705667,7.06e-06
313,1,0.000412333,4.12e-06
314,1,0.006613333,6.61e-05
315,1,0.002449667,2.45e-05
316,1,0.001481667,1.48e-05
317,1,0.002711667,2.71e-05
318,1,0.002401333,2.4e-05
319,1,0.00294,2.94e-05
320,1,0.006363667,6.36e-05
321,1,0.008251667,8.25e-05
322,1,0.003238,3.24e-05
323,1,-0.001478667,-1.48e-05
324,1,-0.001641333,-1.64e-05
325,1,0.003161333,3.16e-05
326,1,0.000112667,1.13e-06
327,1,0.002288333,2.29e-05
328,1,0.001351,1.35e-05
329,1,0.001200333,1.2e-05
330,1,-0.003414,-3.41e-05
331,1,0.002465,2.47e-05
332,1,0.011177,0.00011177
333,1,0.004100667,4.1e-05
334,1,0.0,0.0
335,1,0.007370333,7.37e-05
336,1,0.0,0.0
337,1,-0.003139667,-3.14e-05
338,1,0.0,0.0
339,1,0.0,0.0
340,1,0.0,0.0
341,1,0.0,0.0
342,1,0.001393667,1.39e-05
343,1,-0.007316667,-7.32e-05
344,1,0.0,0.0
345,1,0.0,0.0
346,1,0.002556667,2.56e-05
347,1,0.002982,2.98e-05
348,1,0.000231,2.31e-06
349,1,0.002937333,2.94e-05
350,1,-0.0037,-3.7e-05
351,1,0.001959333,1.96e-05
352,1,0.012221667,0.000122217
353,1,0.002685333,2.69e-05
354,1,0.016666667,0.000166667
355,1,-0.007884667,-7.88e-05
356,1,0.000424,4.24e-06
357,1,0.0,0.0
358,1,0.00145,1.45e-05
359,1,0.0,0.0
360,1,0.007173667,7.17e-05
361,1,0.002233333,2.23e-05
362,1,0.0,0.0
363,1,0.0,0.0
364,1,0.001433333,1.43e-05
365,1,-0.004333333,-4.33e-05
366,1,0.0,0.0
367,1,0.005,5e-05
368,1,0.001466667,1.47e-05
369,1,-0.164266667,-0.001642667
370,1,0.000333333,3.33e-06
371,1,0.000966667,9.67e-06
372,1,-0.157333333,-0.001573333
373,1,0.0009,9e-06
374,1,0.003572,3.57e-05
375,1,-0.00204,-2.04e-05
376,1,0.00452,4.52e-05
377,1,-0.140666667,-0.001406667
378,1,-0.002266667,-2.27e-05
379,1,0.002258333,2.26e-05
380,1,-0.002823667,-2.82e-05
381,1,-0.137333333,-0.001373333
382,1,-0.136333333,-0.001363333
383,1,0.0,0.0
384,1,0.0,0.0
385,1,0.0,0.0
386,1,0.004516,4.52e-05
387,1,0.0,0.0
388,1,1.87e-05,1.87e-07
389,1,0.0,0.0
390,1,-0.000244333,-2.44e-06
391,1,0.003761667,3.76e-05
392,1,0.000278667,2.79e-06
393,1,0.006408333,6.41e-05
394,1,0.0,0.0
395,1,0.003124,3.12e-05
396,1,0.002666667,2.67e-05
397,1,0.0,0.0
398,1,0.0,0.0
399,1,0.002939,2.94e-05
400,1,0.002300333,2.3e-05
401,1,0.0,0.0
402,1,0.0,0.0
403,1,0.0,0.0
404,1,0.000644333,6.44e-06
405,1,0.001958667,1.96e-05
406,1,-0.00818,-8.18e-05
407,1,0.004,4e-05
408,1,0.002833333,2.83e-05
409,1,0.003366667,3.37e-05
410,1,0.0,0.0
411,1,-0.012156333,-0.000121563
412,1,-0.008513,-8.51e-05
413,1,-0.000311,-3.11e-06
414,1,0.0,0.0
415,1,0.001068,1.07e-05
416,1,0.0008,8e-06
417,1,0.001606667,1.61e-05
418,1,0.0008,8e-06
419,1,0.005199,5.2e-05
420,1,0.018259667,0.000182597
421,1,-0.160666667,-0.001606667
422,1,-0.088266667,-0.000882667
423,1,-0.125333333,-0.001253333
424,1,-0.155666667,-0.001556667
425,1,0.002303,2.3e-05
426,1,0.000946667,9.47e-06
427,1,0.002085667,2.09e-05
428,1,0.000513667,5.14e-06
429,1,0.002393667,2.39e-05
430,1,3.83e-05,3.83e-07
431,1,-0.00043,-4.3e-06
432,1,0.000178,1.78e-06
433,1,0.000563667,5.64e-06
434,1,9.37e-05,9.37e-07
435,1,0.0,0.0
436,1,0.0,0.0
437,1,-0.001777667,-1.78e-05
438,1,0.00016,1.6e-06
439,1,0.0,0.0
440,1,-0.000532333,-5.32e-06
441,1,0.000612,6.12e-06
442,1,-0.002741667,-2.74e-05
443,1,-0.382,-0.00382
444,1,0.000855333,8.55e-06
445,1,-0.00902,-9.02e-05
446,1,0.0,0.0
447,1,0.000504,5.04e-06
448,1,0.001264667,1.26e-05
449,1,0.002999667,3e-05
450,1,0.0,0.0
451,1,0.0,0.0
452,1,0.0,0.0
453,1,0.00239,2.39e-05
454,1,0.020556667,0.000205567
455,1,0.0,0.0
456,1,0.001519333,1.52e-05
457,1,0.002,2e-05
458,1,0.0,0.0
459,1,0.001395667,1.4e-05
460,1,0.0,0.0
461,1,-0.016939667,-0.000169397
462,1,0.000971,9.71e-06
463,1,0.005468333,5.47e-05
464,1,-0.000445,-4.45e-06
465,1,0.0,0.0
466,1,0.0,0.0
467,1,0.00022,2.2e-06
468,1,0.0,0.0
469,1,0.001345,1.35e-05
470,1,-0.006583667,-6.58e-05
471,1,0.003801333,3.8e-05
472,1,0.0,0.0
473,1,0.000517,5.17e-06
474,1,0.005309,5.31e-05
475,1,-0.015929333,-0.000159293
476,1,0.0,0.0
477,1,0.003926333,3.93e-05
478,1,0.002044,2.04e-05
479,1,-0.003583,-3.58e-05
480,1,-0.008388667,-8.39e-05
481,1,0.000987,9.87e-06
482,1,0.001138,1.14e-05
483,1,-0.000517667,-5.18e-06
484,1,0.000857,8.57e-06
485,1,-0.012213,-0.00012213
486,1,0.001971,1.97e-05
487,1,-0.003363,-3.36e-05
488,1,0.000744667,7.45e-06
489,1,0.003361,3.36e-05
490,1,0.0,0.0
491,1,0.001970667,1.97e-05
492,1,-0.001553667,-1.55e-05
493,1,0.0,0.0
494,1,0.002171667,2.17e-05
495,1,0.000681,6.81e-06
496,1,0.025579333,0.000255793
497,1,0.0,0.0
498,1,-0.001396667,-1.4e-05
499,1,0.0,0.0
500,1,0.0,0.0
501,1,1.33e-06,1.33e-08
502,1,0.001276667,1.28e-05
503,1,0.000752333,7.52e-06
504,1,-0.007499667,-7.5e-05
505,1,0.001766667,1.77e-05
506,1,0.001148667,1.15e-05
507,1,0.017846,0.00017846
508,1,0.008606,8.61e-05
509,1,0.019756,0.00019756
510,1,-0.017048667,-0.000170487
511,1,0.050497667,0.000504977
512,1,0.047415667,0.000474157
513,1,0.002659333,2.66e-05
514,1,0.005978333,5.98e-05
515,1,0.0,0.0
516,1,0.009586333,9.59e-05
517,1,0.001947667,1.95e-05
